target,horizon,fold,family,zone_id,n,mae,mase,sat_wmae,bias
volume,1,1,seasonal_naive_daily,1162,336,9.95833,0.939896,9.76686,-0.145833
volume,1,1,seasonal_naive_daily,1163,336,7.97396,0.893334,7.82498,1.19271
volume,1,1,seasonal_naive_daily,1164,336,18.7891,0.750596,18.7365,-0.0269097
volume,1,1,seasonal_naive_daily,1166,336,27.4366,1.18695,27.8893,0.00260426
volume,1,1,seasonal_naive_daily,1167,336,382.347,0.434821,390.385,-45.2318
volume,1,1,seasonal_naive_daily,1168,336,33.6389,1.27026,34.8186,1.96875
volume,1,1,seasonal_naive_daily,1172,336,7.17188,1.14683,7.245,-0.0625
volume,1,1,seasonal_naive_daily,1173,336,19.1198,1.24564,19.3344,-1.04861
volume,1,1,seasonal_naive_weekly,102,336,16.3576,1.22883,16.3587,-0.0364583
volume,1,1,seasonal_naive_weekly,104,336,6.32465,1.23471,6.57205,-1.73785
volume,1,1,seasonal_naive_weekly,105,336,16.6068,0.931795,16.6087,-0.0373264
volume,1,1,seasonal_naive_weekly,106,336,20.9045,1.09104,20.7177,10.6024
volume,1,1,seasonal_naive_weekly,107,336,23.5778,1.1123,23.5306,6.92845
volume,1,1,seasonal_naive_weekly,108,336,13.9158,0.844463,13.7135,3.36372
volume,1,1,seasonal_naive_weekly,109,336,13.8611,1.03377,13.692,-0.625
volume,1,1,seasonal_naive_weekly,110,336,11.809,0.876883,11.8996,-1.17708
volume,1,1,seasonal_naive_weekly,111,336,17.4965,1.30635,17.2571,8.71875
volume,1,1,seasonal_naive_weekly,115,336,6.1684,1.09963,6.28726,0.828125
volume,1,1,seasonal_naive_weekly,123,336,11.224,1.24729,11.2734,3.4184
volume,1,1,seasonal_naive_weekly,124,336,14.6467,0.888521,14.9636,2.25781
volume,1,1,seasonal_naive_weekly,202,336,13.5625,0.990711,13.6988,-0.868056
volume,1,1,seasonal_naive_weekly,204,336,14.3924,1.0233,14.4384,-2.75
volume,1,1,seasonal_naive_weekly,205,336,16.0122,1.72556,16.7028,-5.32812
volume,1,1,seasonal_naive_weekly,206,336,18.9878,0.561139,19.6743,5.6684
volume,1,1,seasonal_naive_weekly,208,336,12.026,1.30955,12.9563,-8.03646
volume,1,1,seasonal_naive_weekly,212,336,6.97049,0.971111,7.20584,-1.86632
volume,1,1,seasonal_naive_weekly,213,336,16.2543,1.048,16.3822,0.693576
volume,1,1,seasonal_naive_weekly,214,336,5.1033,1.69526,5.26668,1.46267
volume,1,1,seasonal_naive_weekly,215,336,11.559,0.764075,12.7515,-2.60069
volume,1,1,seasonal_naive_weekly,216,336,12.9063,1.09523,13.2305,-0.649306
volume,1,1,seasonal_naive_weekly,217,336,26.1927,0.471844,27.064,-4.04167
volume,1,1,seasonal_naive_weekly,223,336,49.0403,0.989266,48.8599,-5.37785
volume,1,1,seasonal_naive_weekly,224,336,23.4054,0.88375,23.4256,-6.44878
volume,1,1,seasonal_naive_weekly,225,336,6.25694,0.811328,6.41514,0.909722
volume,1,1,seasonal_naive_weekly,226,336,109.388,1.0221,112.499,4.44792
volume,1,1,seasonal_naive_weekly,227,336,25.3559,0.939482,25.6431,4.17535
volume,1,1,seasonal_naive_weekly,235,336,24.283,1.16146,25.0585,4.66146
volume,1,1,seasonal_naive_weekly,307,336,42.145,1.08453,41.7483,12.5929
volume,1,1,seasonal_naive_weekly,309,336,15.4922,0.842114,15.4314,3.8342
volume,1,1,seasonal_naive_weekly,310,336,7.98264,1.07462,7.99659,0.881944
volume,1,1,seasonal_naive_weekly,311,336,19.2995,1.3166,19.366,-0.37066
volume,1,1,seasonal_naive_weekly,316,336,5.75174,0.925091,5.78998,-0.626736
volume,1,1,seasonal_naive_weekly,320,336,5.88542,0.682855,6.39911,-2.44705
volume,1,1,seasonal_naive_weekly,321,336,11.8559,0.719681,12.7497,3.81076
volume,1,1,seasonal_naive_weekly,322,336,17.0938,1.38875,18.0225,0.590278
volume,1,1,seasonal_naive_weekly,323,336,13.1562,0.400905,14.3551,1.98611
volume,1,1,seasonal_naive_weekly,324,336,14.0043,0.875392,14.1858,1.60677
volume,1,1,seasonal_naive_weekly,325,336,15.1389,0.724612,15.6178,-3.25
volume,1,1,seasonal_naive_weekly,326,336,18.0625,0.515657,18.1754,2.44618
volume,1,1,seasonal_naive_weekly,328,336,29.1085,0.978959,30.5328,-13.6415
volume,1,1,seasonal_naive_weekly,329,336,66.2344,1.1492,68.1898,-19.2049
volume,1,1,seasonal_naive_weekly,330,336,20.3681,1.14034,20.6602,3.77083
volume,1,1,seasonal_naive_weekly,331,336,22.9184,1.02129,22.5152,1.28993
volume,1,1,seasonal_naive_weekly,332,336,37.928,0.895122,37.8101,9.31337
volume,1,1,seasonal_naive_weekly,333,336,11.875,0.938702,11.9052,0.548611
volume,1,1,seasonal_naive_weekly,335,336,57.0417,0.985946,57.4733,-10.5851
volume,1,1,seasonal_naive_weekly,340,336,3.1033,1.15165,3.05901,0.217882
volume,1,1,seasonal_naive_weekly,343,336,10.2483,0.588145,11.6958,5.4809
volume,1,1,seasonal_naive_weekly,346,336,561.797,0.872093,560.009,104.81
volume,1,1,seasonal_naive_weekly,347,336,13.2865,1.28896,13.5732,2.22396
volume,1,1,seasonal_naive_weekly,348,336,7.96354,0.839795,8.02748,-0.126736
volume,1,1,seasonal_naive_weekly,406,336,8.85764,1.1451,8.734,1.96007
volume,1,1,seasonal_naive_weekly,408,336,13.9497,0.959043,14.4112,-0.980903
volume,1,1,seasonal_naive_weekly,501,336,18.8819,0.754628,18.4745,4.84722
volume,1,1,seasonal_naive_weekly,502,336,42.9201,1.06566,44.2158,-18.0833
volume,1,1,seasonal_naive_weekly,506,336,83.1944,0.895907,82.4702,-3.9375
volume,1,1,seasonal_naive_weekly,508,336,16.9896,0.906608,16.9872,-1.77257
volume,1,1,seasonal_naive_weekly,511,336,6.1658,1.61303,6.41183,-2.31684
volume,1,1,seasonal_naive_weekly,512,336,26.947,1.09289,27.4637,-5.79427
volume,1,1,seasonal_naive_weekly,513,336,37.1493,0.561122,37.4915,-16.1076
volume,1,1,seasonal_naive_weekly,516,336,81.213,1.24532,83.8745,-1.29439
volume,1,1,seasonal_naive_weekly,519,336,336.727,0.775045,349.259,-69.8027
volume,1,1,seasonal_naive_weekly,520,336,19.1354,0.733716,19.8769,-3.125
volume,1,1,seasonal_naive_weekly,522,336,33.7582,0.733026,33.7097,0.170883
volume,1,1,seasonal_naive_weekly,525,336,26.9974,1.12136,27.2469,4.79948
volume,1,1,seasonal_naive_weekly,526,336,33.7708,0.595755,34.0704,-4.61979
volume,1,1,seasonal_naive_weekly,527,336,34.1884,0.855493,34.0519,-0.530382
volume,1,1,seasonal_naive_weekly,528,336,10.6806,1.19739,10.7972,1.34375
volume,1,1,seasonal_naive_weekly,529,336,29.8733,1.40141,29.5393,3.33507
volume,1,1,seasonal_naive_weekly,552,336,24.0938,0.83898,24.957,-5.21875
volume,1,1,seasonal_naive_weekly,553,336,8.92014,1.07933,8.90831,-1.08333
volume,1,1,seasonal_naive_weekly,558,336,7.89757,1.245,7.9267,-1.50521
volume,1,1,seasonal_naive_weekly,559,336,5.41146,1.12849,5.49844,-0.588542
volume,1,1,seasonal_naive_weekly,568,336,6.78993,0.865896,6.65576,5.01215
volume,1,1,seasonal_naive_weekly,570,336,11.8351,0.535941,10.8099,5.34201
volume,1,1,seasonal_naive_weekly,575,336,249.062,1.13366,247.912,21.9643
volume,1,1,seasonal_naive_weekly,576,336,332.426,1.17017,334.069,75.1486
volume,1,1,seasonal_naive_weekly,577,336,14.1128,0.95916,14.5676,4.54688
volume,1,1,seasonal_naive_weekly,578,336,13.2083,1.7221,13.8537,1.42361
volume,1,1,seasonal_naive_weekly,580,336,7.36285,1.0329,7.66111,-1.99826
volume,1,1,seasonal_naive_weekly,582,336,60.6389,1.0616,60.9593,4.82044
volume,1,1,seasonal_naive_weekly,584,336,24.5035,1.32194,24.6388,3.60069
volume,1,1,seasonal_naive_weekly,585,336,8.31076,1.1996,8.41906,-0.0989583
volume,1,1,seasonal_naive_weekly,587,336,37.2161,0.787887,38.5518,16.5348
volume,1,1,seasonal_naive_weekly,588,336,30.138,0.648331,29.6536,1.53733
volume,1,1,seasonal_naive_weekly,589,336,79.5104,0.975076,80.2231,-2.08829
volume,1,1,seasonal_naive_weekly,592,336,552.54,0.831816,571.937,-28.8889
volume,1,1,seasonal_naive_weekly,594,336,13.9878,1.13331,14.5958,-1.76563
volume,1,1,seasonal_naive_weekly,595,336,1032.01,0.93048,1111.25,-228.021
volume,1,1,seasonal_naive_weekly,596,336,65.6329,1.15167,66.2444,0.686012
volume,1,1,seasonal_naive_weekly,598,336,9.34375,1.01328,9.44858,2.16667
volume,1,1,seasonal_naive_weekly,601,336,8.14062,1.36346,8.01584,-1.90278
volume,1,1,seasonal_naive_weekly,628,336,142.783,1.05168,144.327,-7.21726
volume,1,1,seasonal_naive_weekly,631,336,59.5627,1.13642,61.0472,-7.66691
volume,1,1,seasonal_naive_weekly,632,336,17.3229,1.19159,17.8683,-2.57639
volume,1,1,seasonal_naive_weekly,633,336,746.52,1.18412,745.407,-358.496
volume,1,1,seasonal_naive_weekly,637,336,123.93,1.04115,130.157,-38.3163
volume,1,1,seasonal_naive_weekly,638,336,6.80729,0.760308,7.01021,-0.078125
volume,1,1,seasonal_naive_weekly,643,336,19.2088,1.01859,19.3198,-1.62004
volume,1,1,seasonal_naive_weekly,644,336,28.8368,1.49307,28.2866,9.36458
volume,1,1,seasonal_naive_weekly,647,336,7.23264,1.02944,7.36048,-0.777778
volume,1,1,seasonal_naive_weekly,651,336,7.34722,1.16641,7.58921,-0.208333
volume,1,1,seasonal_naive_weekly,655,336,7.94097,0.680637,9.13811,-2.30208
volume,1,1,seasonal_naive_weekly,656,336,12.4983,0.888931,12.8163,-1.30729
volume,1,1,seasonal_naive_weekly,659,336,10.1476,1.19669,11.6758,-1.49132
volume,1,1,seasonal_naive_weekly,681,336,12.2396,1.34772,12.9437,0.0347222
volume,1,1,seasonal_naive_weekly,682,336,557.21,1.33251,563.045,-80.8142
volume,1,1,seasonal_naive_weekly,686,336,15.9271,1.03696,15.9335,3.23611
volume,1,1,seasonal_naive_weekly,687,336,7.20833,0.983852,7.43011,0.815972
volume,1,1,seasonal_naive_weekly,690,336,727.166,1.16366,706.814,219.155
volume,1,1,seasonal_naive_weekly,691,336,18.4809,0.728746,18.8446,-0.185764
volume,1,1,seasonal_naive_weekly,693,336,14.6684,1.04293,15.4295,-7.32465
volume,1,1,seasonal_naive_weekly,698,336,8.82465,1.2334,8.47498,0.548611
volume,1,1,seasonal_naive_weekly,699,336,19.033,1.12603,19.0311,-0.880208
volume,1,1,seasonal_naive_weekly,700,336,25.671,0.965907,25.9899,5.24045
volume,1,1,seasonal_naive_weekly,701,336,9.94097,1.20736,10.5193,-6.63194
volume,1,1,seasonal_naive_weekly,703,336,50.6436,0.591578,51.0245,7.68179
volume,1,1,seasonal_naive_weekly,704,336,31.2352,0.522243,31.9624,-10.0582
volume,1,1,seasonal_naive_weekly,705,336,17.1892,1.0165,17.0747,1.39757
volume,1,1,seasonal_naive_weekly,706,336,11.5104,1.04862,11.4088,1.10938
volume,1,1,seasonal_naive_weekly,708,336,325.353,1.03775,346.707,8.57589
volume,1,1,seasonal_naive_weekly,709,336,17.0443,1.10299,17.3307,-8.13976
volume,1,1,seasonal_naive_weekly,710,336,22.3351,1.20388,22.722,-6.48264
volume,1,1,seasonal_naive_weekly,711,336,14.9358,1.30748,14.9438,0.102431
volume,1,1,seasonal_naive_weekly,712,336,81.5446,1.31318,82.9299,-27.2485
volume,1,1,seasonal_naive_weekly,715,336,153.032,0.98912,151.908,-50.3529
volume,1,1,seasonal_naive_weekly,716,336,164.64,1.09642,168.017,23.7822
volume,1,1,seasonal_naive_weekly,718,336,10.8802,1.40871,11.4303,-1.4566
volume,1,1,seasonal_naive_weekly,719,336,7.94965,0.919559,7.88562,0.321181
volume,1,1,seasonal_naive_weekly,724,336,40.3124,1.1451,40.3778,4.75037
volume,1,1,seasonal_naive_weekly,728,336,25.158,1.21147,26.0465,5.55729
volume,1,1,seasonal_naive_weekly,729,336,210.908,1.06583,216.102,-30.0503
volume,1,1,seasonal_naive_weekly,731,336,18.7604,1.14144,18.8669,3.05729
volume,1,1,seasonal_naive_weekly,732,336,5.40972,1.26821,5.66181,-1.82986
volume,1,1,seasonal_naive_weekly,733,336,72.599,0.968317,82.7873,-36.6441
volume,1,1,seasonal_naive_weekly,737,336,8.85764,0.756382,8.81083,-1.40625
volume,1,1,seasonal_naive_weekly,741,336,23.3438,1.14752,23.2324,6.08854
volume,1,1,seasonal_naive_weekly,744,336,23.7049,0.946023,23.1858,7.07639
volume,1,1,seasonal_naive_weekly,745,336,9.76562,0.782985,9.97853,-2.38715
volume,1,1,seasonal_naive_weekly,746,336,42.1111,0.944105,44.3959,-13.9132
volume,1,1,seasonal_naive_weekly,751,336,22.2951,0.865145,23.6998,-2.31597
volume,1,1,seasonal_naive_weekly,771,336,14.4184,1.00247,15.0299,-2.78819
volume,1,1,seasonal_naive_weekly,773,336,33.1597,0.790064,34.5481,-15.9722
volume,1,1,seasonal_naive_weekly,775,336,767.857,0.873796,709.498,297.857
volume,1,1,seasonal_naive_weekly,777,336,1268.94,1.30673,1254.62,53.2889
volume,1,1,seasonal_naive_weekly,781,336,168.169,1.10397,169.66,34.4489
volume,1,1,seasonal_naive_weekly,783,336,12.0174,1.73358,12.2812,0.194444
volume,1,1,seasonal_naive_weekly,790,336,8.32726,1.00913,8.20656,2.41233
volume,1,1,seasonal_naive_weekly,792,336,7.01563,0.902112,6.97437,-0.644097
volume,1,1,seasonal_naive_weekly,795,336,67.1424,1.15351,70.9143,-13.9092
volume,1,1,seasonal_naive_weekly,799,336,26.5425,0.758724,27.7205,1.91927
volume,1,1,seasonal_naive_weekly,802,336,20.4653,0.74336,19.6546,6.90278
volume,1,1,seasonal_naive_weekly,804,336,125.548,0.945403,126.796,-28.6064
volume,1,1,seasonal_naive_weekly,805,336,7.84549,0.599308,7.89636,1.1059
volume,1,1,seasonal_naive_weekly,809,336,67.4375,1.53817,70.1473,21.125
volume,1,1,seasonal_naive_weekly,832,336,15.8142,0.735773,15.8717,-4.68056
volume,1,1,seasonal_naive_weekly,842,336,27.2344,0.762011,28.1446,1.69618
volume,1,1,seasonal_naive_weekly,844,336,915.089,0.860114,999.599,-188.442
volume,1,1,seasonal_naive_weekly,848,336,8.62847,0.906063,8.77675,0.0486111
volume,1,1,seasonal_naive_weekly,849,336,16.8131,1.0044,17.5932,-3.01372
volume,1,1,seasonal_naive_weekly,851,336,46.0286,0.743127,43.5252,-3.83247
volume,1,1,seasonal_naive_weekly,852,336,9.51823,1.26327,9.17173,-1.12413
volume,1,1,seasonal_naive_weekly,855,336,46.6476,0.854636,47.5948,7.31076
volume,1,1,seasonal_naive_weekly,858,336,238.041,0.944487,234.256,23.3681
volume,1,1,seasonal_naive_weekly,862,336,15.0434,1.20879,15.0406,-0.078125
volume,1,1,seasonal_naive_weekly,881,336,26.3594,0.622948,27.6218,-8.79687
volume,1,1,seasonal_naive_weekly,882,336,7.33681,0.956351,7.37309,-0.194444
volume,1,1,seasonal_naive_weekly,883,336,11.7813,1.27618,11.8679,0.652778
volume,1,1,seasonal_naive_weekly,887,336,17.3819,0.770031,17.9573,-4.09028
volume,1,1,seasonal_naive_weekly,888,336,55.1675,0.990556,54.2107,8.95052
volume,1,1,seasonal_naive_weekly,890,336,2.57552,0.993548,2.48129,0.858507
volume,1,1,seasonal_naive_weekly,891,336,341.483,1.00735,346.863,-47.1677
volume,1,1,seasonal_naive_weekly,893,336,9.59896,1.38755,9.85917,-0.147569
volume,1,1,seasonal_naive_weekly,895,336,922.202,1.448,1027.41,-46.6071
volume,1,1,seasonal_naive_weekly,897,336,72.5382,0.723634,68.9431,-4.1059
volume,1,1,seasonal_naive_weekly,900,336,10.0174,1.07558,10.075,2.38542
volume,1,1,seasonal_naive_weekly,901,336,5.25174,0.666912,5.67643,0.362847
volume,1,1,seasonal_naive_weekly,902,336,11.224,0.805412,11.1725,1.84201
volume,1,1,seasonal_naive_weekly,903,336,15.7734,0.706374,16.385,-3.29601
volume,1,1,seasonal_naive_weekly,904,336,18.7691,0.848155,19.3217,0.828125
volume,1,1,seasonal_naive_weekly,937,336,4.81597,0.868444,4.94665,0.5625
volume,1,1,seasonal_naive_weekly,943,336,12.7483,0.712341,12.5542,4.21007
volume,1,1,seasonal_naive_weekly,958,336,30.099,1.70998,30.1165,1.34201
volume,1,1,seasonal_naive_weekly,965,336,82.0668,1.29577,87.435,-19.112
volume,1,1,seasonal_naive_weekly,966,336,40.5043,0.682677,40.7017,15.9922
volume,1,1,seasonal_naive_weekly,967,336,14.2396,1.02451,14.5781,-0.236111
volume,1,1,seasonal_naive_weekly,969,336,14.4444,0.672343,14.0838,1.72917
volume,1,1,seasonal_naive_weekly,972,336,25.1632,0.708952,25.3195,-4.31944
volume,1,1,seasonal_naive_weekly,974,336,32.6337,0.629624,33.1877,-2.81771
volume,1,1,seasonal_naive_weekly,975,336,11.2274,0.891188,11.4384,1.21354
volume,1,1,seasonal_naive_weekly,977,336,11.1823,1.14368,11.4606,-0.543403
volume,1,1,seasonal_naive_weekly,979,336,10.1198,1.10658,9.65285,2.52604
volume,1,1,seasonal_naive_weekly,981,336,49.3614,0.834973,50.2572,-4.36533
volume,1,1,seasonal_naive_weekly,982,336,13.8385,0.965052,14.0432,1.66146
volume,1,1,seasonal_naive_weekly,983,336,13.4288,1.03958,13.8896,-1.24132
volume,1,1,seasonal_naive_weekly,984,336,9.46701,0.947632,9.2307,1.21701
volume,1,1,seasonal_naive_weekly,986,336,52.0037,0.774348,53.0169,-7.19916
volume,1,1,seasonal_naive_weekly,987,336,6.1441,0.707239,6.1442,-0.83755
volume,1,1,seasonal_naive_weekly,988,336,10.5321,0.701313,11.0054,-0.486979
volume,1,1,seasonal_naive_weekly,989,336,19.7397,0.621477,20.2714,-1.91133
volume,1,1,seasonal_naive_weekly,991,336,11.4427,1.23079,11.3972,-1.2309
volume,1,1,seasonal_naive_weekly,996,336,33.1562,0.55485,32.2179,-1.08507
volume,1,1,seasonal_naive_weekly,998,336,28.2378,0.869807,28.9633,-10.3576
volume,1,1,seasonal_naive_weekly,1000,336,37.0964,0.948945,37.4478,10.5286
volume,1,1,seasonal_naive_weekly,1009,336,38.6458,0.79308,38.6699,14.1962
volume,1,1,seasonal_naive_weekly,1011,336,40.2535,0.649741,39.3732,1.91146
volume,1,1,seasonal_naive_weekly,1015,336,26.1823,0.886285,25.9093,5.20312
volume,1,1,seasonal_naive_weekly,1026,336,888.51,1.17135,917.101,-172.391
volume,1,1,seasonal_naive_weekly,1029,336,225.149,0.820542,222.605,36.2798
volume,1,1,seasonal_naive_weekly,1031,336,119.888,0.916947,120.457,8.35541
volume,1,1,seasonal_naive_weekly,1043,336,15.3194,0.849595,15.7228,0.854167
volume,1,1,seasonal_naive_weekly,1049,336,43.6545,0.44583,43.4688,2.2066
volume,1,1,seasonal_naive_weekly,1060,336,8.88194,1.13659,8.92521,2.73264
volume,1,1,seasonal_naive_weekly,1061,336,18.013,0.788049,18.1502,-1.91059
volume,1,1,seasonal_naive_weekly,1062,336,13.8481,0.665368,14.1226,2.19705
volume,1,1,seasonal_naive_weekly,1066,336,13.4167,1.08542,12.9023,6.65625
volume,1,1,seasonal_naive_weekly,1067,336,15.2413,0.690102,15.0256,-2.40972
volume,1,1,seasonal_naive_weekly,1068,336,52.8309,1.12848,52.9686,15.3542
volume,1,1,seasonal_naive_weekly,1071,336,26.8385,1.09314,27.0269,-5.07118
volume,1,1,seasonal_naive_weekly,1072,336,16.1372,0.803984,17.4062,-4.60069
volume,1,1,seasonal_naive_weekly,1074,336,15.9635,0.864559,16.0048,0.385417
volume,1,1,seasonal_naive_weekly,1075,336,15.8906,1.2253,16.09,0.651042
volume,1,1,seasonal_naive_weekly,1076,336,12.3715,0.778055,12.4082,-2.28472
volume,1,1,seasonal_naive_weekly,1081,336,17.3594,1.19354,17.3638,3.1684
volume,1,1,seasonal_naive_weekly,1082,336,8.34983,1.02477,8.86713,-2.21094
volume,1,1,seasonal_naive_weekly,1083,336,26.5007,1.04866,27.006,-6.38566
volume,1,1,seasonal_naive_weekly,1085,336,19.1293,1.23684,19.5039,0.617187
volume,1,1,seasonal_naive_weekly,1087,336,27.3212,1.62619,27.43,6.77083
volume,1,1,seasonal_naive_weekly,1088,336,13.7457,1.13166,13.7877,6.02865
volume,1,1,seasonal_naive_weekly,1090,336,10.6545,0.990583,10.7388,-1.0816
volume,1,1,seasonal_naive_weekly,1092,336,5.43576,0.988397,5.62335,-0.980903
volume,1,1,seasonal_naive_weekly,1094,336,19.0937,1.721,18.7584,1.90278
volume,1,1,seasonal_naive_weekly,1095,336,15.9913,1.01681,16.0126,-2.6059
volume,1,1,seasonal_naive_weekly,1096,336,19.5417,1.10553,19.7231,2.36285
volume,1,1,seasonal_naive_weekly,1098,336,164.945,0.844557,171.196,11.4518
volume,1,1,seasonal_naive_weekly,1099,336,11.0955,0.969993,11.1474,4.02604
volume,1,1,seasonal_naive_weekly,1100,336,17.2266,0.730184,16.8362,8.2092
volume,1,1,seasonal_naive_weekly,1102,336,16.5226,0.83671,16.6124,0.449653
volume,1,1,seasonal_naive_weekly,1104,336,10.0937,1.20703,9.79962,6
volume,1,1,seasonal_naive_weekly,1106,336,9.7526,1.49394,9.71835,5.51302
volume,1,1,seasonal_naive_weekly,1107,336,8.48264,1.45494,8.86211,-0.942708
volume,1,1,seasonal_naive_weekly,1109,336,8.30122,0.785955,8.17992,1.55295
volume,1,1,seasonal_naive_weekly,1110,336,8.86111,0.868027,8.95659,2.30208
volume,1,1,seasonal_naive_weekly,1111,336,18.7274,0.877276,18.9325,-3.27431
volume,1,1,seasonal_naive_weekly,1112,336,7.9375,0.744188,8.17071,-3.19444
volume,1,1,seasonal_naive_weekly,1113,336,13.079,1.29594,13.1251,-4.59462
volume,1,1,seasonal_naive_weekly,1114,336,8.91233,0.959332,8.90539,-1.09983
volume,1,1,seasonal_naive_weekly,1115,336,18.2153,0.886674,18.1493,0.480903
volume,1,1,seasonal_naive_weekly,1119,336,19.2465,0.758723,19.7576,-0.204861
volume,1,1,seasonal_naive_weekly,1120,336,14.7205,0.950337,14.6628,1.02951
volume,1,1,seasonal_naive_weekly,1121,336,16.7413,0.925484,16.9724,-0.307292
volume,1,1,seasonal_naive_weekly,1124,336,276.711,0.918222,278.9,17.1572
volume,1,1,seasonal_naive_weekly,1125,336,3.51563,0.957436,3.80556,-0.342014
volume,1,1,seasonal_naive_weekly,1126,336,11.4627,0.958124,11.5445,0.328993
volume,1,1,seasonal_naive_weekly,1130,336,3.96875,1.43218,4.15877,0.128472
volume,1,1,seasonal_naive_weekly,1134,336,15.1042,1.21843,15.2271,-5.25347
volume,1,1,seasonal_naive_weekly,1135,336,9.85764,1.16584,9.93971,-0.572917
volume,1,1,seasonal_naive_weekly,1137,336,30.4965,0.937754,30.8009,-4.35764
volume,1,1,seasonal_naive_weekly,1138,336,8.59722,1.63259,8.91648,-0.0243056
volume,1,1,seasonal_naive_weekly,1143,336,9.31424,1.10947,9.50055,-2.45312
volume,1,1,seasonal_naive_weekly,1144,336,20.4991,1.18789,21.1377,-0.247396
volume,1,1,seasonal_naive_weekly,1149,336,20.4809,1.04598,20.5983,-0.272569
volume,1,1,seasonal_naive_weekly,1154,336,9.31424,1.06716,9.46811,-2.21007
volume,1,1,seasonal_naive_weekly,1156,336,12.0226,1.11778,12.2479,-3.40451
volume,1,1,seasonal_naive_weekly,1159,336,23.6181,0.925851,23.7832,4.1875
volume,1,1,seasonal_naive_weekly,1162,336,11.6094,1.09573,11.2851,6.0191
volume,1,1,seasonal_naive_weekly,1163,336,10.8351,1.21387,10.4329,3.09201
