target,horizon,fold,family,hour_of_day,n,mae,mase
volume,6,4,zone_gbm,12,3850,61.1595,0.843044
volume,6,4,zone_gbm,13,3850,56.8007,0.836258
volume,6,4,zone_gbm,14,3850,59.5271,0.827138
volume,6,4,zone_gbm,15,3850,58.753,0.815802
volume,6,4,zone_gbm,16,3850,55.4893,0.764275
volume,6,4,zone_gbm,17,3850,61.4478,0.794922
volume,6,4,zone_gbm,18,3850,60.2404,0.770803
volume,6,4,zone_gbm,19,3850,60.1012,0.83541
volume,6,4,zone_gbm,20,3850,54.8952,0.832906
volume,6,4,zone_gbm,21,3850,56.0465,0.837958
volume,6,4,zone_gbm,22,3850,56.4348,0.839493
volume,6,4,zone_gbm,23,3850,55.4458,0.843319
volume,6,4,global_ridge,0,3850,203.585,7.9116
volume,6,4,global_ridge,1,3850,195.05,7.38881
volume,6,4,global_ridge,2,3850,146.792,6.58419
volume,6,4,global_ridge,3,3850,146.767,5.74019
volume,6,4,global_ridge,4,3850,130.089,4.534
volume,6,4,global_ridge,5,3850,121.471,3.49144
volume,6,4,global_ridge,6,3850,112.072,2.54793
volume,6,4,global_ridge,7,3850,103.704,1.67046
volume,6,4,global_ridge,8,3850,81.7225,1.3512
volume,6,4,global_ridge,9,3850,91.4842,1.72606
volume,6,4,global_ridge,10,3850,108.167,1.88756
volume,6,4,global_ridge,11,3850,115.138,1.94642
volume,6,4,global_ridge,12,3850,79.8067,1.91532
volume,6,4,global_ridge,13,3850,80.9409,1.97154
volume,6,4,global_ridge,14,3850,85.9656,1.80153
volume,6,4,global_ridge,15,3850,80.4071,1.66476
volume,6,4,global_ridge,16,3850,81.3525,1.65613
volume,6,4,global_ridge,17,3850,90.7994,1.64929
volume,6,4,global_ridge,18,3850,97.0756,1.5834
volume,6,4,global_ridge,19,3850,101.795,1.58742
volume,6,4,global_ridge,20,3850,96.071,1.71524
volume,6,4,global_ridge,21,3850,101.403,1.85873
volume,6,4,global_ridge,22,3850,105.373,2.02918
volume,6,4,global_ridge,23,3850,105.712,2.1753
volume,6,4,global_gbm,0,3850,73.0579,1.01651
volume,6,4,global_gbm,1,3850,70.7679,0.937901
volume,6,4,global_gbm,2,3850,75.7631,0.910742
volume,6,4,global_gbm,3,3850,76.3992,0.8687
volume,6,4,global_gbm,4,3850,75.509,0.856495
volume,6,4,global_gbm,5,3850,72.4938,0.79994
volume,6,4,global_gbm,6,3850,65.0215,0.769703
volume,6,4,global_gbm,7,3850,64.2499,0.755233
volume,6,4,global_gbm,8,3850,55.2296,0.778942
volume,6,4,global_gbm,9,3850,58.7647,1.00136
volume,6,4,global_gbm,10,3850,54.4812,1.10895
volume,6,4,global_gbm,11,3850,56.6309,1.13157
volume,6,4,global_gbm,12,3850,62.9942,1.12285
volume,6,4,global_gbm,13,3850,59.325,1.03602
volume,6,4,global_gbm,14,3850,55.2907,0.926391
volume,6,4,global_gbm,15,3850,57.8517,0.910894
volume,6,4,global_gbm,16,3850,54.4037,0.91067
volume,6,4,global_gbm,17,3850,58.4979,0.928859
volume,6,4,global_gbm,18,3850,53.5271,0.820612
volume,6,4,global_gbm,19,3850,53.6355,0.849744
volume,6,4,global_gbm,20,3850,51.6254,0.903934
volume,6,4,global_gbm,21,3850,53.6542,0.953244
volume,6,4,global_gbm,22,3850,54.3175,1.0081
volume,6,4,global_gbm,23,3850,56.821,1.04322
volume,6,5,last_observation,0,3850,110.249,1.04599
volume,6,5,last_observation,1,3850,104.895,0.879493
volume,6,5,last_observation,2,3850,73.4597,0.721831
volume,6,5,last_observation,3,3850,70.7772,0.597602
volume,6,5,last_observation,4,3850,67.0969,0.482995
volume,6,5,last_observation,5,3850,65.4039,0.380824
volume,6,5,last_observation,6,3850,62.5186,0.329451
volume,6,5,last_observation,7,3850,56.606,0.319261
volume,6,5,last_observation,8,3850,55.9589,0.558753
volume,6,5,last_observation,9,3850,70.6345,0.79193
volume,6,5,last_observation,10,3850,90.3405,0.979959
volume,6,5,last_observation,11,3850,107.283,1.09942
volume,6,5,last_observation,12,3850,115.5,1.13039
volume,6,5,last_observation,13,3850,91.0272,1.01285
volume,6,5,last_observation,14,3850,61.5755,0.795782
volume,6,5,last_observation,15,3850,50.3298,0.679109
volume,6,5,last_observation,16,3850,47.3206,0.591475
volume,6,5,last_observation,17,3850,46.1276,0.547672
volume,6,5,last_observation,18,3850,45.0887,0.600354
volume,6,5,last_observation,19,3850,68.8214,0.745695
volume,6,5,last_observation,20,3850,62.8111,0.808589
volume,6,5,last_observation,21,3850,68.5814,0.909979
volume,6,5,last_observation,22,3850,64.2128,0.983374
volume,6,5,last_observation,23,3850,63.851,0.977448
volume,6,5,seasonal_naive_daily,0,3850,61.4618,0.752187
volume,6,5,seasonal_naive_daily,1,3850,50.328,0.704775
volume,6,5,seasonal_naive_daily,2,3850,47.8354,0.698462
volume,6,5,seasonal_naive_daily,3,3850,47.0757,0.705801
volume,6,5,seasonal_naive_daily,4,3850,45.7177,0.698773
volume,6,5,seasonal_naive_daily,5,3850,46.9249,0.697878
volume,6,5,seasonal_naive_daily,6,3850,49.4286,0.69705
volume,6,5,seasonal_naive_daily,7,3850,47.8931,0.68243
volume,6,5,seasonal_naive_daily,8,3850,44.254,0.667122
volume,6,5,seasonal_naive_daily,9,3850,42.7078,0.676252
volume,6,5,seasonal_naive_daily,10,3850,42.2475,0.672285
volume,6,5,seasonal_naive_daily,11,3850,40.4429,0.655186
volume,6,5,seasonal_naive_daily,12,3850,47.9406,0.67019
volume,6,5,seasonal_naive_daily,13,3850,50.5639,0.670257
volume,6,5,seasonal_naive_daily,14,3850,43.3935,0.637941
volume,6,5,seasonal_naive_daily,15,3850,44.1696,0.643108
volume,6,5,seasonal_naive_daily,16,3850,47.051,0.634339
volume,6,5,seasonal_naive_daily,17,3850,44.1358,0.617925
volume,6,5,seasonal_naive_daily,18,3850,43.6994,0.612827
volume,6,5,seasonal_naive_daily,19,3850,39.9652,0.629875
volume,6,5,seasonal_naive_daily,20,3850,43.5788,0.669108
volume,6,5,seasonal_naive_daily,21,3850,42.4371,0.652019
volume,6,5,seasonal_naive_daily,22,3850,41.0226,0.669666
volume,6,5,seasonal_naive_daily,23,3850,40.8454,0.659451
volume,6,5,seasonal_naive_weekly,0,3850,133.574,1.3729
volume,6,5,seasonal_naive_weekly,1,3850,142.232,1.47316
volume,6,5,seasonal_naive_weekly,2,3850,126.789,1.44193
volume,6,5,seasonal_naive_weekly,3,3850,127.186,1.44756
volume,6,5,seasonal_naive_weekly,4,3850,130.246,1.45466
volume,6,5,seasonal_naive_weekly,5,3850,134.345,1.45088
volume,6,5,seasonal_naive_weekly,6,3850,147.674,1.46127
volume,6,5,seasonal_naive_weekly,7,3850,134.512,1.31665
volume,6,5,seasonal_naive_weekly,8,3850,99.9494,1.1557
volume,6,5,seasonal_naive_weekly,9,3850,91.826,1.2308
volume,6,5,seasonal_naive_weekly,10,3850,85.1002,1.20155
volume,6,5,seasonal_naive_weekly,11,3850,87.3966,1.19679
volume,6,5,seasonal_naive_weekly,12,3850,106.419,1.22751
volume,6,5,seasonal_naive_weekly,13,3850,111.273,1.24054
volume,6,5,seasonal_naive_weekly,14,3850,98.8761,1.19502
volume,6,5,seasonal_naive_weekly,15,3850,98.1252,1.16876
volume,6,5,seasonal_naive_weekly,16,3850,94.5751,1.14763
volume,6,5,seasonal_naive_weekly,17,3850,95.1182,1.12682
volume,6,5,seasonal_naive_weekly,18,3850,89.4166,1.08692
volume,6,5,seasonal_naive_weekly,19,3850,89.7238,1.14164
volume,6,5,seasonal_naive_weekly,20,3850,89.8007,1.20682
volume,6,5,seasonal_naive_weekly,21,3850,86.9094,1.23416
volume,6,5,seasonal_naive_weekly,22,3850,86.7603,1.2779
volume,6,5,seasonal_naive_weekly,23,3850,95.8569,1.3435
volume,6,5,autoregressive,0,3850,59.5233,0.670608
volume,6,5,autoregressive,1,3850,56.1941,0.663144
volume,6,5,autoregressive,2,3850,54.1709,0.644328
volume,6,5,autoregressive,3,3850,52.5708,0.608468
volume,6,5,autoregressive,4,3850,52.3045,0.594841
volume,6,5,autoregressive,5,3850,52.6683,0.561562
volume,6,5,autoregressive,6,3850,53.9165,0.575307
volume,6,5,autoregressive,7,3850,51.1008,0.531185
volume,6,5,autoregressive,8,3850,52.4375,0.569379
volume,6,5,autoregressive,9,3850,51.894,0.617356
volume,6,5,autoregressive,10,3850,56.6942,0.664728
volume,6,5,autoregressive,11,3850,57.3355,0.696923
volume,6,5,autoregressive,12,3850,65.4285,0.731729
volume,6,5,autoregressive,13,3850,57.808,0.722814
volume,6,5,autoregressive,14,3850,58.5366,0.701008
volume,6,5,autoregressive,15,3850,57.2662,0.689629
volume,6,5,autoregressive,16,3850,58.1607,0.674626
volume,6,5,autoregressive,17,3850,59.0192,0.662022
volume,6,5,autoregressive,18,3850,58.5191,0.666211
volume,6,5,autoregressive,19,3850,59.3229,0.682072
volume,6,5,autoregressive,20,3850,51.7211,0.659805
volume,6,5,autoregressive,21,3850,53.1489,0.655036
volume,6,5,autoregressive,22,3850,51.1361,0.659433
volume,6,5,autoregressive,23,3850,53.2143,0.651642
volume,6,5,zone_ridge,0,3850,121.955,0.935958
volume,6,5,zone_ridge,1,3850,113.334,0.969978
volume,6,5,zone_ridge,2,3850,118.241,0.977138
volume,6,5,zone_ridge,3,3850,109.954,0.916168
volume,6,5,zone_ridge,4,3850,101.126,0.839335
volume,6,5,zone_ridge,5,3850,95.2678,0.760388
volume,6,5,zone_ridge,6,3850,92.7333,0.727936
volume,6,5,zone_ridge,7,3850,88.1061,0.669675
volume,6,5,zone_ridge,8,3850,77.234,0.663582
volume,6,5,zone_ridge,9,3850,80.051,0.746232
volume,6,5,zone_ridge,10,3850,80.1752,0.783467
volume,6,5,zone_ridge,11,3850,76.9432,0.817992
volume,6,5,zone_ridge,12,3850,74.5638,0.842478
volume,6,5,zone_ridge,13,3850,64.2618,0.808642
volume,6,5,zone_ridge,14,3850,62.3933,0.787981
volume,6,5,zone_ridge,15,3850,64.3042,0.753683
volume,6,5,zone_ridge,16,3850,62.3197,0.720166
volume,6,5,zone_ridge,17,3850,67.4683,0.725751
volume,6,5,zone_ridge,18,3850,68.6168,0.723748
volume,6,5,zone_ridge,19,3850,71.4591,0.749336
volume,6,5,zone_ridge,20,3850,61.5119,0.76232
volume,6,5,zone_ridge,21,3850,61.5109,0.806557
volume,6,5,zone_ridge,22,3850,62.8857,0.856199
volume,6,5,zone_ridge,23,3850,65.5252,0.903135
volume,6,5,zone_gbm,0,3850,100.348,0.93656
volume,6,5,zone_gbm,1,3850,101.397,0.951784
volume,6,5,zone_gbm,2,3850,88.8184,0.913082
volume,6,5,zone_gbm,3,3850,82.3269,0.863521
volume,6,5,zone_gbm,4,3850,82.3958,0.818625
volume,6,5,zone_gbm,5,3850,87.2179,0.783097
volume,6,5,zone_gbm,6,3850,93.2884,0.792441
volume,6,5,zone_gbm,7,3850,88.0098,0.682586
volume,6,5,zone_gbm,8,3850,71.6258,0.723542
volume,6,5,zone_gbm,9,3850,66.5943,0.810784
volume,6,5,zone_gbm,10,3850,64.7669,0.830239
volume,6,5,zone_gbm,11,3850,73.7769,0.882174
volume,6,5,zone_gbm,12,3850,96.3338,0.956538
volume,6,5,zone_gbm,13,3850,72.705,0.90551
volume,6,5,zone_gbm,14,3850,75.0071,0.914804
volume,6,5,zone_gbm,15,3850,73.9661,0.886928
volume,6,5,zone_gbm,16,3850,75.6098,0.831248
volume,6,5,zone_gbm,17,3850,80.8338,0.797304
volume,6,5,zone_gbm,18,3850,78.1411,0.802288
volume,6,5,zone_gbm,19,3850,78.8467,0.895446
volume,6,5,zone_gbm,20,3850,68.9424,0.89792
volume,6,5,zone_gbm,21,3850,65.8838,0.901958
volume,6,5,zone_gbm,22,3850,65.3245,0.910833
volume,6,5,zone_gbm,23,3850,68.4746,0.912732
volume,6,5,global_ridge,0,3850,151.677,7.78386
volume,6,5,global_ridge,1,3850,144.454,7.15689
volume,6,5,global_ridge,2,3850,124.178,6.53684
volume,6,5,global_ridge,3,3850,116.045,5.54888
volume,6,5,global_ridge,4,3850,110.576,4.50249
volume,6,5,global_ridge,5,3850,100.438,3.41796
volume,6,5,global_ridge,6,3850,93.4685,2.32634
volume,6,5,global_ridge,7,3850,79.6567,1.41789
volume,6,5,global_ridge,8,3850,58.0202,1.19018
volume,6,5,global_ridge,9,3850,64.3963,1.42824
volume,6,5,global_ridge,10,3850,76.0858,1.54083
volume,6,5,global_ridge,11,3850,83.5455,1.57478
volume,6,5,global_ridge,12,3850,79.1015,1.58918
volume,6,5,global_ridge,13,3850,68.4449,1.56078
volume,6,5,global_ridge,14,3850,67.3183,1.50987
volume,6,5,global_ridge,15,3850,61.2289,1.34734
volume,6,5,global_ridge,16,3850,64.554,1.32045
volume,6,5,global_ridge,17,3850,69.1694,1.34218
volume,6,5,global_ridge,18,3850,70.1422,1.31667
volume,6,5,global_ridge,19,3850,78.8355,1.37241
volume,6,5,global_ridge,20,3850,70.1482,1.44897
volume,6,5,global_ridge,21,3850,70.0908,1.528
volume,6,5,global_ridge,22,3850,71.8172,1.65019
volume,6,5,global_ridge,23,3850,73.4505,1.75888
volume,6,5,global_gbm,0,3850,64.7378,0.768113
volume,6,5,global_gbm,1,3850,61.8883,0.753383
volume,6,5,global_gbm,2,3850,56.9955,0.743362
volume,6,5,global_gbm,3,3850,57.0869,0.71188
volume,6,5,global_gbm,4,3850,57.7153,0.689596
volume,6,5,global_gbm,5,3850,58.2653,0.636775
volume,6,5,global_gbm,6,3850,63.0129,0.669623
volume,6,5,global_gbm,7,3850,57.7802,0.581928
volume,6,5,global_gbm,8,3850,46.6954,0.580101
volume,6,5,global_gbm,9,3850,45.4933,0.647361
volume,6,5,global_gbm,10,3850,50.9496,0.681963
volume,6,5,global_gbm,11,3850,57.0434,0.724265
volume,6,5,global_gbm,12,3850,65.1998,0.762921
volume,6,5,global_gbm,13,3850,49.9753,0.719147
volume,6,5,global_gbm,14,3850,47.4318,0.691866
volume,6,5,global_gbm,15,3850,47.5363,0.645639
volume,6,5,global_gbm,16,3850,49.0203,0.658569
volume,6,5,global_gbm,17,3850,48.2153,0.647407
volume,6,5,global_gbm,18,3850,47.9834,0.623439
volume,6,5,global_gbm,19,3850,50.8371,0.656623
volume,6,5,global_gbm,20,3850,44.4198,0.674517
volume,6,5,global_gbm,21,3850,43.7091,0.695377
volume,6,5,global_gbm,22,3850,43.0813,0.749133
volume,6,5,global_gbm,23,3850,42.5554,0.735099
volume,6,6,last_observation,0,3850,186.727,1.50963
volume,6,6,last_observation,1,3850,192.471,1.26685
volume,6,6,last_observation,2,3850,162.583,0.994339
volume,6,6,last_observation,3,3850,155.786,0.813694
volume,6,6,last_observation,4,3850,146.948,0.655559
volume,6,6,last_observation,5,3850,143.28,0.576696
volume,6,6,last_observation,6,3850,87.6138,0.396117
volume,6,6,last_observation,7,3850,73.3353,0.566183
volume,6,6,last_observation,8,3850,116.354,1.09322
volume,6,6,last_observation,9,3850,173.632,1.51926
volume,6,6,last_observation,10,3850,204.463,1.76438
volume,6,6,last_observation,11,3850,217.474,1.85224
volume,6,6,last_observation,12,3850,213.622,1.79742
volume,6,6,last_observation,13,3850,169.456,1.53386
volume,6,6,last_observation,14,3850,113.231,1.07648
volume,6,6,last_observation,15,3850,79.6006,0.796553
volume,6,6,last_observation,16,3850,74.5652,0.715963
volume,6,6,last_observation,17,3850,73.4264,0.700026
volume,6,6,last_observation,18,3850,66.3252,0.798225
volume,6,6,last_observation,19,3850,91.6374,1.06128
volume,6,6,last_observation,20,3850,102.269,1.2611
volume,6,6,last_observation,21,3850,108.303,1.41625
volume,6,6,last_observation,22,3850,108.891,1.51675
volume,6,6,last_observation,23,3850,115.18,1.52609
volume,6,6,seasonal_naive_daily,0,3850,58.4454,0.748638
volume,6,6,seasonal_naive_daily,1,3850,56.4562,0.746791
volume,6,6,seasonal_naive_daily,2,3850,58.68,0.751713
volume,6,6,seasonal_naive_daily,3,3850,57.621,0.748708
volume,6,6,seasonal_naive_daily,4,3850,54.8982,0.740497
volume,6,6,seasonal_naive_daily,5,3850,55.5446,0.772463
volume,6,6,seasonal_naive_daily,6,3850,53.3288,0.757699
volume,6,6,seasonal_naive_daily,7,3850,59.9542,0.817206
volume,6,6,seasonal_naive_daily,8,3850,58.0665,0.867557
volume,6,6,seasonal_naive_daily,9,3850,52.8611,0.882349
volume,6,6,seasonal_naive_daily,10,3850,47.8371,0.871177
volume,6,6,seasonal_naive_daily,11,3850,48.1011,0.860902
volume,6,6,seasonal_naive_daily,12,3850,61.4725,0.876624
volume,6,6,seasonal_naive_daily,13,3850,64.3152,0.94978
volume,6,6,seasonal_naive_daily,14,3850,70.9389,0.954001
volume,6,6,seasonal_naive_daily,15,3850,67.8222,0.91831
volume,6,6,seasonal_naive_daily,16,3850,65.0183,0.908578
volume,6,6,seasonal_naive_daily,17,3850,68.6865,0.915556
volume,6,6,seasonal_naive_daily,18,3850,66.8792,0.888
volume,6,6,seasonal_naive_daily,19,3850,57.4773,0.800442
volume,6,6,seasonal_naive_daily,20,3850,48.304,0.769703
volume,6,6,seasonal_naive_daily,21,3850,46.4284,0.74272
volume,6,6,seasonal_naive_daily,22,3850,46.398,0.749029
volume,6,6,seasonal_naive_daily,23,3850,49.6528,0.755052
volume,6,6,seasonal_naive_weekly,0,3850,119.515,1.20257
volume,6,6,seasonal_naive_weekly,1,3850,125.032,1.21601
volume,6,6,seasonal_naive_weekly,2,3850,120.44,1.20456
volume,6,6,seasonal_naive_weekly,3,3850,117.122,1.19793
volume,6,6,seasonal_naive_weekly,4,3850,114.156,1.19254
volume,6,6,seasonal_naive_weekly,5,3850,117.801,1.21007
volume,6,6,seasonal_naive_weekly,6,3850,123.561,1.21117
volume,6,6,seasonal_naive_weekly,7,3850,117.415,1.19911
volume,6,6,seasonal_naive_weekly,8,3850,90.512,1.14395
volume,6,6,seasonal_naive_weekly,9,3850,74.9281,1.14338
volume,6,6,seasonal_naive_weekly,10,3850,70.7141,1.13118
volume,6,6,seasonal_naive_weekly,11,3850,71.8409,1.11833
volume,6,6,seasonal_naive_weekly,12,3850,85.3073,1.13272
volume,6,6,seasonal_naive_weekly,13,3850,86.1661,1.15161
volume,6,6,seasonal_naive_weekly,14,3850,87.3784,1.13386
volume,6,6,seasonal_naive_weekly,15,3850,80.0553,1.07486
volume,6,6,seasonal_naive_weekly,16,3850,80.7046,1.05824
volume,6,6,seasonal_naive_weekly,17,3850,87.0231,1.05891
volume,6,6,seasonal_naive_weekly,18,3850,88.2459,1.0665
volume,6,6,seasonal_naive_weekly,19,3850,82.4611,1.07527
volume,6,6,seasonal_naive_weekly,20,3850,70.9588,1.0662
volume,6,6,seasonal_naive_weekly,21,3850,69.1353,1.06294
volume,6,6,seasonal_naive_weekly,22,3850,72.3846,1.07828
volume,6,6,seasonal_naive_weekly,23,3850,76.673,1.09446
volume,6,6,autoregressive,0,3850,59.3284,0.72769
volume,6,6,autoregressive,1,3850,55.2882,0.681557
volume,6,6,autoregressive,2,3850,56.835,0.650513
volume,6,6,autoregressive,3,3850,55.0815,0.61132
volume,6,6,autoregressive,4,3850,49.7232,0.572548
volume,6,6,autoregressive,5,3850,52.2822,0.591082
volume,6,6,autoregressive,6,3850,52.0167,0.574451
volume,6,6,autoregressive,7,3850,54.5256,0.626272
volume,6,6,autoregressive,8,3850,52.0535,0.731876
volume,6,6,autoregressive,9,3850,50.3615,0.819717
volume,6,6,autoregressive,10,3850,52.5254,0.86305
volume,6,6,autoregressive,11,3850,53.3899,0.877474
volume,6,6,autoregressive,12,3850,62.2812,0.885882
volume,6,6,autoregressive,13,3850,59.113,0.903967
volume,6,6,autoregressive,14,3850,66.5753,0.818018
volume,6,6,autoregressive,15,3850,61.4859,0.749471
volume,6,6,autoregressive,16,3850,58.5848,0.737346
volume,6,6,autoregressive,17,3850,61.0476,0.736863
volume,6,6,autoregressive,18,3850,61.2449,0.726916
volume,6,6,autoregressive,19,3850,56.3931,0.74472
volume,6,6,autoregressive,20,3850,46.5268,0.72043
volume,6,6,autoregressive,21,3850,45.1346,0.715015
volume,6,6,autoregressive,22,3850,45.52,0.719223
volume,6,6,autoregressive,23,3850,50.0842,0.718592
volume,6,6,zone_ridge,0,3850,80.4432,0.895675
volume,6,6,zone_ridge,1,3850,84.1153,0.847279
volume,6,6,zone_ridge,2,3850,72.4945,0.799208
volume,6,6,zone_ridge,3,3850,78.2184,0.780824
volume,6,6,zone_ridge,4,3850,76.272,0.756682
volume,6,6,zone_ridge,5,3850,80.2377,0.783407
volume,6,6,zone_ridge,6,3850,101.692,0.836396
volume,6,6,zone_ridge,7,3850,98.3056,0.778833
volume,6,6,zone_ridge,8,3850,59.1008,0.719852
volume,6,6,zone_ridge,9,3850,80.6736,0.862145
volume,6,6,zone_ridge,10,3850,90.8647,0.93237
volume,6,6,zone_ridge,11,3850,78.0604,0.895921
volume,6,6,zone_ridge,12,3850,69.074,0.833771
volume,6,6,zone_ridge,13,3850,63.6285,0.808964
volume,6,6,zone_ridge,14,3850,72.4326,0.767284
volume,6,6,zone_ridge,15,3850,69.9476,0.712245
volume,6,6,zone_ridge,16,3850,65.2383,0.735597
volume,6,6,zone_ridge,17,3850,71.6604,0.776651
volume,6,6,zone_ridge,18,3850,72.5343,0.756845
volume,6,6,zone_ridge,19,3850,76.572,0.763492
volume,6,6,zone_ridge,20,3850,58.1464,0.767193
volume,6,6,zone_ridge,21,3850,56.951,0.801598
volume,6,6,zone_ridge,22,3850,58.4411,0.836629
volume,6,6,zone_ridge,23,3850,63.395,0.864248
volume,6,6,zone_gbm,0,3850,86.5317,0.870341
volume,6,6,zone_gbm,1,3850,88.8721,0.846605
volume,6,6,zone_gbm,2,3850,91.016,0.818465
volume,6,6,zone_gbm,3,3850,89.5825,0.774449
volume,6,6,zone_gbm,4,3850,83.8297,0.713532
volume,6,6,zone_gbm,5,3850,86.8107,0.69839
volume,6,6,zone_gbm,6,3850,89.0306,0.661959
volume,6,6,zone_gbm,7,3850,82.9936,0.649917
volume,6,6,zone_gbm,8,3850,60.2543,0.68999
volume,6,6,zone_gbm,9,3850,55.7438,0.751284
volume,6,6,zone_gbm,10,3850,64.3701,0.808846
volume,6,6,zone_gbm,11,3850,64.7438,0.813944
volume,6,6,zone_gbm,12,3850,86.0674,0.837246
volume,6,6,zone_gbm,13,3850,61.1433,0.790839
volume,6,6,zone_gbm,14,3850,71.9628,0.79566
volume,6,6,zone_gbm,15,3850,69.3631,0.753076
volume,6,6,zone_gbm,16,3850,67.9487,0.741464
volume,6,6,zone_gbm,17,3850,72.9851,0.749215
volume,6,6,zone_gbm,18,3850,75.5003,0.756935
volume,6,6,zone_gbm,19,3850,71.4611,0.803892
volume,6,6,zone_gbm,20,3850,56.4735,0.787879
volume,6,6,zone_gbm,21,3850,53.475,0.801393
volume,6,6,zone_gbm,22,3850,55.2747,0.819775
volume,6,6,zone_gbm,23,3850,58.0244,0.844152
volume,6,6,global_ridge,0,3850,176.146,7.26111
volume,6,6,global_ridge,1,3850,178.735,6.55429
volume,6,6,global_ridge,2,3850,156.331,6.18281
volume,6,6,global_ridge,3,3850,151.263,5.32728
volume,6,6,global_ridge,4,3850,138.173,4.23956
volume,6,6,global_ridge,5,3850,127.489,3.20803
volume,6,6,global_ridge,6,3850,132.929,2.22577
volume,6,6,global_ridge,7,3850,107.107,1.43159
volume,6,6,global_ridge,8,3850,77.2425,1.25362
volume,6,6,global_ridge,9,3850,81.6683,1.45218
volume,6,6,global_ridge,10,3850,104.858,1.6073
volume,6,6,global_ridge,11,3850,110.804,1.65734
volume,6,6,global_ridge,12,3850,85.7494,1.63541
volume,6,6,global_ridge,13,3850,79.8762,1.72007
volume,6,6,global_ridge,14,3850,89.2826,1.68249
volume,6,6,global_ridge,15,3850,79.3311,1.47922
volume,6,6,global_ridge,16,3850,85.1038,1.48105
volume,6,6,global_ridge,17,3850,95.464,1.54295
volume,6,6,global_ridge,18,3850,104.005,1.49648
volume,6,6,global_ridge,19,3850,107.094,1.48043
volume,6,6,global_ridge,20,3850,98.3068,1.57312
volume,6,6,global_ridge,21,3850,98.0525,1.71912
volume,6,6,global_ridge,22,3850,103.39,1.83228
volume,6,6,global_ridge,23,3850,105.184,1.9615
volume,6,6,global_gbm,0,3850,63.784,0.922066
volume,6,6,global_gbm,1,3850,63.6686,0.852923
volume,6,6,global_gbm,2,3850,64.4289,0.830732
volume,6,6,global_gbm,3,3850,62.8593,0.80154
volume,6,6,global_gbm,4,3850,62.096,0.774432
volume,6,6,global_gbm,5,3850,57.255,0.769689
volume,6,6,global_gbm,6,3850,59.6653,0.737224
volume,6,6,global_gbm,7,3850,62.0425,0.742594
volume,6,6,global_gbm,8,3850,56.3689,0.765021
volume,6,6,global_gbm,9,3850,63.4448,0.945973
volume,6,6,global_gbm,10,3850,70.4727,1.0357
